CustomerID,Actual Churn,Churn Probability,Predicted Churn,Risk Level
0607-MVMGC,0,10.55,0,Low Risk
3365-SAIGS,0,56.47,1,Medium Risk
8022-BECSI,0,1.66,0,Low Risk
9993-LHIEB,0,1.62,0,Low Risk
0266-CLZKZ,0,1.62,0,Low Risk
7020-OZKXZ,0,23.87,0,Low Risk
3977-QCRSL,0,6.72,0,Low Risk
0017-DINOC,0,1.34,0,Low Risk
7639-OPLNG,0,1.54,0,Low Risk
1492-QGCLU,0,2.99,0,Low Risk
7328-OWMOM,0,6.71,0,Low Risk
4418-LZMSV,0,7.83,0,Low Risk
5155-AZQPB,0,9.59,0,Low Risk
1087-GRUYI,0,2.47,0,Low Risk
2546-KZAAT,0,7.64,0,Low Risk
0181-RITDD,0,1.59,0,Low Risk
5989-PGKJB,0,79.01,1,High Risk
8272-ONJLV,0,53.36,1,Medium Risk
1488-PBLJN,0,1.22,0,Low Risk
0308-GIQJT,0,10.65,0,Low Risk
3778-FOAQW,0,5.15,0,Low Risk
4452-ROHMO,0,6.05,0,Low Risk
3090-LETTY,0,17.73,0,Low Risk
5349-AZPEW,0,13.51,0,Low Risk
9720-JJJOR,0,3.68,0,Low Risk
8100-HZZLJ,0,3.35,0,Low Risk
8775-ERLNB,0,68.17,1,High Risk
8309-IEYJD,0,80.39,1,High Risk
7398-HPYZQ,0,1.98,0,Low Risk
3546-GHEAE,0,3.91,0,Low Risk
7361-YPXFS,0,3.24,0,Low Risk
6557-BZXLQ,0,47.02,0,Medium Risk
2550-QHZGP,0,6.89,0,Low Risk
7519-JTWQH,0,4.35,0,Low Risk
2538-OIMXF,0,5.21,0,Low Risk
8543-MSDMF,0,46.23,0,Medium Risk
1170-SASML,0,20.74,0,Low Risk
4872-JCVCA,0,0.74,0,Low Risk
5346-BZCHP,0,0.04,0,Low Risk
2038-LLMLM,0,31.11,0,Medium Risk
1216-BGTSP,0,34.54,0,Medium Risk
4138-NAXED,0,13.43,0,Low Risk
0744-BIKKF,0,0.45,0,Low Risk
7483-IQWIB,0,9.5,0,Low Risk
5248-KWLAR,0,5.31,0,Low Risk
7996-MHXLW,0,1.49,0,Low Risk
7833-PKIHD,0,3.83,0,Low Risk
7061-OVMIM,0,2.55,0,Low Risk
5153-RTHKF,0,46.68,0,Medium Risk
1852-QSWCD,0,0.05,0,Low Risk
4832-VRBMR,0,29.46,0,Low Risk
9079-LWTFD,0,8.6,0,Low Risk
3392-EHMNK,0,1.47,0,Low Risk
5986-WWXDV,0,1.19,0,Low Risk
3061-BCKYI,0,4.42,0,Low Risk
7901-TBKJX,0,36.1,0,Medium Risk
7228-PAQPD,0,10.07,0,Low Risk
7746-QYVCO,0,23.94,0,Low Risk
5804-HYIEZ,0,4.1,0,Low Risk
9919-FZDED,0,1.25,0,Low Risk
5934-TSSAU,0,25.56,0,Low Risk
3486-KHMLI,0,3.71,0,Low Risk
6784-XYJAE,0,5.49,0,Low Risk
3933-DQPWX,0,1.31,0,Low Risk
6661-EIPZC,0,0.92,0,Low Risk
8957-THMOA,0,0.09,0,Low Risk
2251-PYLPB,0,0.57,0,Low Risk
5555-RNPGT,0,3.83,0,Low Risk
1057-FOGLZ,0,7.66,0,Low Risk
8087-LGYHQ,0,73.66,1,High Risk
4137-BTIKL,0,48.83,0,Medium Risk
2190-BCXEC,0,28.9,0,Low Risk
6227-FBDXH,0,6.94,0,Low Risk
2911-WDXMV,0,10.87,0,Low Risk
7206-PQBBZ,0,50.18,1,Medium Risk
4547-FZJWE,0,1.68,0,Low Risk
7422-WNBTY,0,48.96,0,Medium Risk
0842-IWYCP,0,2.8,0,Low Risk
3521-HTQTV,0,0.73,0,Low Risk
3744-ZBHON,0,37.97,0,Medium Risk
3373-DIUUN,0,0.12,0,Low Risk
8383-SGHJU,0,4.12,0,Low Risk
7607-QKKTJ,0,2.49,0,Low Risk
7707-PYBBH,0,7.65,0,Low Risk
8984-HPEMB,0,8.22,0,Low Risk
4139-DETXS,0,0.99,0,Low Risk
9779-DPNEJ,0,19.12,0,Low Risk
9805-FILKB,0,2.07,0,Low Risk
5793-YOLJN,0,0.12,0,Low Risk
0673-IGUQO,0,15.33,0,Low Risk
4123-FCVCB,0,17.93,0,Low Risk
8819-IMISP,0,50.12,1,Medium Risk
8311-UEUAB,0,3.6,0,Low Risk
5858-EAFCZ,0,25.71,0,Low Risk
1163-ONYEY,0,5.9,0,Low Risk
5656-MJEFC,0,1.96,0,Low Risk
6082-OQFBA,0,4.93,0,Low Risk
8974-OVACP,0,11.74,0,Low Risk
4010-YLMVT,0,27.32,0,Low Risk
1379-FRVEB,0,56.02,1,Medium Risk
8612-GXIDD,0,3.84,0,Low Risk
6288-CHQJB,0,0.89,0,Low Risk
8160-HOWOX,0,48.04,0,Medium Risk
6648-INWPS,0,4.51,0,Low Risk
4223-BKEOR,0,11.8,0,Low Risk
4079-VTGLK,0,6.34,0,Low Risk
1763-WQFUK,0,33.46,0,Medium Risk
1391-UBDAR,0,35.98,0,Medium Risk
8894-JVDCV,0,7.95,0,Low Risk
2023-VQFDL,0,16.37,0,Low Risk
1345-GKDZZ,0,2.27,0,Low Risk
2014-MKGMH,0,35.13,0,Medium Risk
5628-FCGYG,0,73.04,1,High Risk
2560-WBWXF,0,0.74,0,Low Risk
0248-IPDFW,0,44.49,0,Medium Risk
7978-DKUQH,0,43.56,0,Medium Risk
4335-UPJSI,0,0.41,0,Low Risk
1784-EZDKJ,0,26.43,0,Low Risk
9297-FVVDH,0,3.34,0,Low Risk
8007-YYPWD,0,6.9,0,Low Risk
7101-HRBLJ,0,1.78,0,Low Risk
6635-CPNUN,0,35.11,0,Medium Risk
5453-YBTWV,0,0.69,0,Low Risk
5039-LZRQT,0,2.72,0,Low Risk
2931-VUVJN,0,7.6,0,Low Risk
6418-PIQSP,0,1.59,0,Low Risk
8220-OCUFY,0,7.18,0,Low Risk
3995-WFCSM,0,63.17,1,High Risk
1895-QTKDO,0,45.67,0,Medium Risk
2038-OEQZH,0,36.56,0,Medium Risk
1178-PZGAB,0,2.47,0,Low Risk
2626-VEEWG,0,0.04,0,Low Risk
2878-RMWXY,0,11.56,0,Low Risk
1657-DYMBM,0,2.48,0,Low Risk
7311-MQJCH,0,28.23,0,Low Risk
7375-WMVMT,0,3.32,0,Low Risk
1136-XGEQU,0,3.78,0,Low Risk
2530-FMFXO,0,2.0,0,Low Risk
6844-DZKRF,0,16.1,0,Low Risk
5970-GHJAW,0,0.06,0,Low Risk
8879-XUAHX,0,3.06,0,Low Risk
3689-MOZGR,0,13.34,0,Low Risk
4195-PNGZS,0,0.06,0,Low Risk
5003-XZWWO,0,1.53,0,Low Risk
7622-FWGEW,0,3.96,0,Low Risk
6922-NCEDI,0,3.69,0,Low Risk
9891-NQDBD,0,5.7,0,Low Risk
6131-IUNXN,0,5.32,0,Low Risk
8548-AWOFC,0,16.67,0,Low Risk
9798-DRYDS,0,34.1,0,Medium Risk
8532-UEFWH,0,0.27,0,Low Risk
6296-DDOOR,0,18.88,0,Low Risk
7951-VRDVK,0,2.31,0,Low Risk
4815-YOSUK,0,1.16,0,Low Risk
0380-NEAVX,0,22.29,0,Low Risk
4365-MSDYN,0,14.44,0,Low Risk
7036-TYDEC,0,4.47,0,Low Risk
5802-ADBRC,0,7.6,0,Low Risk
8076-FEZKJ,0,12.43,0,Low Risk
5197-YPYBZ,0,0.57,0,Low Risk
4312-GVYNH,0,0.8,0,Low Risk
8495-LJDFO,0,22.16,0,Low Risk
0839-JTCUD,0,1.51,0,Low Risk
5494-WOZRZ,0,1.78,0,Low Risk
1302-UHBDD,0,50.06,1,Medium Risk
2234-EOFPT,0,1.82,0,Low Risk
8619-IJNDK,0,0.44,0,Low Risk
8378-LKJAF,0,24.7,0,Low Risk
1153-GNOLC,0,36.83,0,Medium Risk
3298-QEICA,0,2.33,0,Low Risk
0788-DXBFY,0,3.33,0,Low Risk
3597-YASZG,0,9.3,0,Low Risk
3496-LFSZU,0,31.71,0,Medium Risk
5242-UOWHD,0,0.05,0,Low Risk
6479-SZPLM,0,0.07,0,Low Risk
8097-VBQTZ,0,2.28,0,Low Risk
4500-HKANN,0,3.61,0,Low Risk
9917-KWRBE,0,5.85,0,Low Risk
3420-ZDBMA,0,75.47,1,High Risk
2212-LYASK,0,45.4,0,Medium Risk
1393-IMKZG,0,70.59,1,High Risk
8069-RHUXK,0,0.44,0,Low Risk
3398-GCPMU,0,2.27,0,Low Risk
2908-WGAXL,0,0.09,0,Low Risk
3378-AJRAO,0,1.73,0,Low Risk
1013-QCWAM,0,27.76,0,Low Risk
6050-FFXES,0,4.99,0,Low Risk
0362-RAOQO,0,0.83,0,Low Risk
9554-DFKIC,0,3.9,0,Low Risk
5527-ACHSO,0,20.18,0,Low Risk
0829-DDVLK,0,1.73,0,Low Risk
1399-UBQIU,0,29.8,0,Low Risk
1813-JLKWR,0,0.42,0,Low Risk
0336-PIKEI,0,0.22,0,Low Risk
7322-OCWHC,0,2.87,0,Low Risk
9537-VHDTA,0,2.95,0,Low Risk
4957-TIALW,0,2.45,0,Low Risk
2054-PJOCK,0,2.24,0,Low Risk
9150-HEPMB,0,0.98,0,Low Risk
9030-QGZNL,0,4.93,0,Low Risk
3126-WQMGH,0,33.05,0,Medium Risk
7176-WRTNX,0,4.52,0,Low Risk
5732-IKGQH,0,12.01,0,Low Risk
9239-GZHZE,0,5.32,0,Low Risk
7205-BAIAD,0,0.66,0,Low Risk
0093-EXYQL,0,37.42,0,Medium Risk
8064-RAVOH,0,24.39,0,Low Risk
0219-QAERP,0,3.34,0,Low Risk
9168-INPSZ,0,59.23,1,Medium Risk
0015-UOCOJ,0,38.23,0,Medium Risk
5334-AFQJB,0,0.5,0,Low Risk
2754-SDJRD,0,79.04,1,High Risk
8963-JLGJT,0,12.68,0,Low Risk
1465-LNTLJ,0,45.46,0,Medium Risk
2135-DQWAQ,0,64.96,1,High Risk
4056-QHXHZ,0,0.77,0,Low Risk
7401-JIXNM,0,2.39,0,Low Risk
9339-FIIJL,0,8.96,0,Low Risk
4706-DGAHW,0,51.89,1,Medium Risk
6670-MFRPK,0,2.39,0,Low Risk
6177-PEVRA,0,1.9,0,Low Risk
4813-HQMGZ,0,63.31,1,High Risk
7579-KKLOE,0,0.73,0,Low Risk
8402-EIVQS,0,5.75,0,Low Risk
4947-DSMXK,0,29.37,0,Low Risk
7245-NIIWQ,0,62.23,1,High Risk
0002-ORFBO,0,8.12,0,Low Risk
3324-OIRTO,0,1.58,0,Low Risk
5414-OFQCB,0,4.27,0,Low Risk
4967-WPNCF,0,1.82,0,Low Risk
8552-OBVRU,0,7.25,0,Low Risk
8499-BRXTD,0,6.91,0,Low Risk
9154-QDGTH,0,3.13,0,Low Risk
8197-BFWVU,0,1.27,0,Low Risk
2577-GVSIL,0,13.77,0,Low Risk
9367-OIUXP,0,12.13,0,Low Risk
6770-UAYGJ,0,0.12,0,Low Risk
6463-HHXJR,0,1.62,0,Low Risk
7928-VJYAB,0,72.24,1,High Risk
1187-WILMM,0,3.3,0,Low Risk
9776-OJUZI,0,17.15,0,Low Risk
1306-RPWXZ,0,0.06,0,Low Risk
3097-PYWXL,0,14.33,0,Low Risk
2266-SJNAT,0,12.84,0,Low Risk
0869-PAPRP,0,34.38,0,Medium Risk
4238-JSSWH,0,46.14,0,Medium Risk
2972-YDYUW,0,7.71,0,Low Risk
1104-FEJAM,0,9.92,0,Low Risk
2809-ILCYT,0,7.91,0,Low Risk
5499-ECUTN,0,7.81,0,Low Risk
4981-FLTMF,0,0.64,0,Low Risk
9121-PHQSR,0,65.41,1,High Risk
3113-IWHLC,0,26.24,0,Low Risk
4277-BWBML,0,0.02,0,Low Risk
0234-TEVTT,0,1.33,0,Low Risk
4304-TSPVK,0,3.27,0,Low Risk
1552-AAGRX,0,52.73,1,Medium Risk
2637-FKFSY,0,47.71,0,Medium Risk
9796-MVYXX,0,4.96,0,Low Risk
7874-ECPQJ,0,5.53,0,Low Risk
0020-INWCK,0,1.11,0,Low Risk
7089-RKVSZ,0,16.95,0,Low Risk
2683-JXWQQ,0,0.69,0,Low Risk
9548-ZMVTX,0,0.97,0,Low Risk
8739-XNIKG,0,60.21,1,High Risk
9755-JHNMN,0,0.29,0,Low Risk
3981-QSVQI,0,6.73,0,Low Risk
2789-HQBOU,0,48.57,0,Medium Risk
9424-CMPOG,0,0.2,0,Low Risk
5067-WJEUN,0,0.06,0,Low Risk
3450-WXOAT,0,3.36,0,Low Risk
9251-WNSOD,0,2.03,0,Low Risk
6974-DAFLI,0,0.54,0,Low Risk
2616-UUTFK,0,7.92,0,Low Risk
7064-JHXCE,0,0.13,0,Low Risk
7989-AWGEH,0,7.61,0,Low Risk
4373-VVHQL,0,27.96,0,Low Risk
4559-UWIHT,0,36.21,0,Medium Risk
7268-IGMFD,0,30.48,0,Medium Risk
6650-BWFRT,0,5.18,0,Low Risk
9570-KYEUA,0,8.86,0,Low Risk
6993-YGFJV,0,4.05,0,Low Risk
2712-SYWAY,0,25.05,0,Low Risk
0730-BGQGF,0,0.12,0,Low Risk
5498-IBWPI,0,0.48,0,Low Risk
9101-NTIXF,0,43.74,0,Medium Risk
0013-SMEOE,0,13.47,0,Low Risk
9314-QDMDW,0,43.3,0,Medium Risk
9308-ANMVE,0,1.29,0,Low Risk
3413-DHLPB,0,26.14,0,Low Risk
7649-PHJVR,0,6.66,0,Low Risk
6114-TCFID,0,10.38,0,Low Risk
3787-TRIAL,0,12.19,0,Low Risk
2573-GYRUU,0,26.31,0,Low Risk
5156-UMKOW,0,5.21,0,Low Risk
1247-QBVSH,0,0.96,0,Low Risk
6734-GMPVK,0,43.84,0,Medium Risk
9822-OAOVB,0,29.91,0,Low Risk
6161-ERDGD,0,0.34,0,Low Risk
1226-JZNKR,0,5.65,0,Low Risk
7318-EIVKO,0,41.51,0,Medium Risk
3771-PZOBW,0,63.38,1,High Risk
8231-BSWXX,0,11.56,0,Low Risk
6486-LHTMA,0,23.62,0,Low Risk
4083-BFNYK,0,9.09,0,Low Risk
7389-KBFIT,0,20.7,0,Low Risk
7176-WIONM,0,40.04,0,Medium Risk
5141-ZUVBH,0,5.65,0,Low Risk
1089-HDMKP,0,3.8,0,Low Risk
7623-HKYRK,0,1.61,0,Low Risk
0310-SUCIN,0,1.21,0,Low Risk
5197-PYEPU,0,3.96,0,Low Risk
6619-RPLQZ,0,0.13,0,Low Risk
3275-RHRNE,0,2.85,0,Low Risk
3503-TYDAY,0,49.39,0,Medium Risk
6901-GOGZG,0,0.98,0,Low Risk
7021-XSNYE,0,3.07,0,Low Risk
9621-OUPYD,0,8.56,0,Low Risk
8982-NHAVY,0,23.69,0,Low Risk
4307-KWMXE,0,18.09,0,Low Risk
0141-YEAYS,0,33.13,0,Medium Risk
2450-ZKEED,0,3.88,0,Low Risk
3694-DELSO,0,9.29,0,Low Risk
3893-JRNFS,0,19.31,0,Low Risk
9603-OAIHC,0,72.95,1,High Risk
1133-KXCGE,0,6.93,0,Low Risk
0142-GVYSN,0,10.86,0,Low Risk
1049-FYSYG,0,42.93,0,Medium Risk
8406-LNMHF,0,10.03,0,Low Risk
1821-BUCWY,0,9.96,0,Low Risk
0023-UYUPN,0,3.76,0,Low Risk
8314-DPQHL,0,9.32,0,Low Risk
1465-WCZVT,0,10.29,0,Low Risk
9481-SFCQY,0,6.84,0,Low Risk
6360-SVNWV,0,26.05,0,Low Risk
0567-GGCAC,0,40.99,0,Medium Risk
8884-MRNSU,0,3.39,0,Low Risk
2171-UDMFD,0,0.83,0,Low Risk
9050-IKDZA,0,36.61,0,Medium Risk
9802-CAQUT,0,0.48,0,Low Risk
0187-WZNAB,0,4.0,0,Low Risk
1475-VWVDO,0,44.79,0,Medium Risk
1357-MVDOZ,0,6.26,0,Low Risk
7602-MVRMB,0,0.89,0,Low Risk
1197-BVMVG,0,62.35,1,High Risk
5406-KGRMX,0,0.56,0,Low Risk
5968-HYJRZ,0,0.17,0,Low Risk
5198-EFNBM,0,28.92,0,Low Risk
7516-GMHUV,0,7.54,0,Low Risk
7140-ADSMJ,0,6.98,0,Low Risk
2230-XTUWL,0,0.24,0,Low Risk
7706-YLMQA,0,1.26,0,Low Risk
2585-KTFRE,0,11.49,0,Low Risk
7994-UYIVZ,0,77.86,1,High Risk
7717-BICXI,0,0.05,0,Low Risk
6559-RAKOZ,0,3.99,0,Low Risk
4716-MRVEN,0,2.46,0,Low Risk
2143-LJULT,0,0.69,0,Low Risk
3200-MNQTF,0,0.18,0,Low Risk
6164-HXUGH,0,2.92,0,Low Risk
5630-IXDXV,0,29.16,0,Low Risk
0320-DWVTU,0,4.65,0,Low Risk
9135-MGVPY,0,4.76,0,Low Risk
1212-GLHMD,0,44.6,0,Medium Risk
7878-JGDKK,0,29.93,0,Low Risk
1088-AUUZZ,0,1.07,0,Low Risk
6614-YWYSC,0,0.35,0,Low Risk
9588-OZDMQ,0,54.05,1,Medium Risk
6476-EPYZR,0,1.16,0,Low Risk
1174-FGIFN,0,15.86,0,Low Risk
6620-HVDUJ,0,5.17,0,Low Risk
1032-MAELW,0,0.67,0,Low Risk
7641-TQFHN,0,2.49,0,Low Risk
1552-TKMXS,0,3.37,0,Low Risk
8622-ZLFKO,0,78.04,1,High Risk
6188-UXBBR,0,3.18,0,Low Risk
2333-KWEWW,0,2.13,0,Low Risk
5702-SKUOB,0,23.16,0,Low Risk
1134-YWTYF,0,12.53,0,Low Risk
6061-GWWAV,0,0.76,0,Low Risk
0679-TDGAK,0,1.19,0,Low Risk
6585-WCEWR,0,0.06,0,Low Risk
9067-YGSCA,0,0.45,0,Low Risk
9067-SQTNS,0,0.24,0,Low Risk
1776-SPBWV,0,0.38,0,Low Risk
8735-SDUFN,0,0.41,0,Low Risk
9668-PUGNU,0,1.59,0,Low Risk
9405-GPBBG,0,8.42,0,Low Risk
1926-QUZNN,0,1.28,0,Low Risk
7016-NVRIC,0,18.38,0,Low Risk
5829-NVSQN,0,5.34,0,Low Risk
9565-AXSMR,0,0.45,0,Low Risk
8869-LIHMK,0,6.67,0,Low Risk
0447-RXSGD,0,42.58,0,Medium Risk
4927-WWOOZ,0,79.37,1,High Risk
5788-YPOEG,0,0.5,0,Low Risk
0661-KBKPA,0,6.23,0,Low Risk
9081-WWXKP,0,0.11,0,Low Risk
0784-ZQJZX,0,0.04,0,Low Risk
3133-PZNSR,0,1.77,0,Low Risk
0722-SVSFK,0,57.18,1,Medium Risk
3612-YVGSJ,0,0.39,0,Low Risk
9825-YCXWZ,0,19.61,0,Low Risk
5397-NSKQG,0,0.16,0,Low Risk
8565-HBFNN,0,4.65,0,Low Risk
2000-DHJUY,0,1.71,0,Low Risk
8670-ERCJH,0,6.99,0,Low Risk
7758-UJWYS,0,2.2,0,Low Risk
2050-ONYDQ,0,0.04,0,Low Risk
7055-JCGNI,0,1.98,0,Low Risk
0739-UUAJR,0,0.97,0,Low Risk
4826-DXMUP,0,1.27,0,Low Risk
7285-KLOTR,0,16.93,0,Low Risk
0654-PQKDW,0,0.32,0,Low Risk
7175-NTIXE,0,25.5,0,Low Risk
7963-SHNDT,0,1.72,0,Low Risk
9796-BPKIW,0,53.13,1,Medium Risk
0188-GWFLE,0,15.03,0,Low Risk
8129-GMVGI,0,0.18,0,Low Risk
2882-DDZPG,0,6.9,0,Low Risk
3547-LQRIK,0,1.06,0,Low Risk
9137-NOQKA,0,32.69,0,Medium Risk
5843-TTHGI,0,24.15,0,Low Risk
1849-RJYIG,0,24.88,0,Low Risk
8868-GAGIO,0,19.97,0,Low Risk
4061-UKJWL,0,34.31,0,Medium Risk
5380-XPJNZ,0,1.04,0,Low Risk
8263-QMNTJ,0,15.1,0,Low Risk
3230-JCNZS,0,1.46,0,Low Risk
0277-ORXQS,0,0.67,0,Low Risk
7996-BPXHY,0,0.9,0,Low Risk
3227-WLKLI,0,0.58,0,Low Risk
2266-FUBDZ,0,0.82,0,Low Risk
8237-ULIXL,0,0.26,0,Low Risk
8216-AZUUZ,0,3.98,0,Low Risk
9153-BTBVV,0,0.58,0,Low Risk
5186-PEIZU,0,4.26,0,Low Risk
1074-AMIOH,0,9.05,0,Low Risk
4361-FEBGN,0,0.83,0,Low Risk
7748-UMTRK,0,30.38,0,Medium Risk
0380-ZCSBI,0,11.48,0,Low Risk
7145-FEJWU,0,27.53,0,Low Risk
6463-MVYRY,0,0.84,0,Low Risk
3969-JQABI,0,8.07,0,Low Risk
9624-EGDEQ,0,1.25,0,Low Risk
1051-EQPZR,0,0.54,0,Low Risk
5849-ASHZJ,0,0.49,0,Low Risk
5780-INQIK,0,30.2,0,Medium Risk
4526-ZJJTM,0,48.28,0,Medium Risk
8384-FZBJK,0,16.88,0,Low Risk
3750-RNQKR,0,9.77,0,Low Risk
0962-CQPWQ,0,0.06,0,Low Risk
3096-YXENJ,0,6.16,0,Low Risk
1265-BCFEO,0,2.37,0,Low Risk
5837-LXSDN,0,7.28,0,Low Risk
5945-AZYHT,0,26.97,0,Low Risk
8325-QRPZR,0,42.95,0,Medium Risk
6384-VMJHP,0,0.43,0,Low Risk
2262-SLNVK,0,49.52,0,Medium Risk
7730-CLDSV,0,1.06,0,Low Risk
1135-HIORI,0,11.13,0,Low Risk
0164-APGRB,0,5.73,0,Low Risk
6481-ESCNL,0,70.76,1,High Risk
1790-NESIO,0,3.32,0,Low Risk
1550-EENBN,0,48.56,0,Medium Risk
8198-RKSZG,0,4.91,0,Low Risk
9297-EONCV,0,2.87,0,Low Risk
1069-QJOEE,0,1.59,0,Low Risk
7799-DSEWS,0,47.36,0,Medium Risk
8766-PAFNE,0,3.48,0,Low Risk
5315-CKEQK,0,4.55,0,Low Risk
3130-ICDUP,0,8.58,0,Low Risk
0820-FNRNX,0,12.78,0,Low Risk
0880-FVFWF,0,25.37,0,Low Risk
4611-ANLQC,0,2.89,0,Low Risk
4213-HKBJO,0,6.72,0,Low Risk
2792-LSHWX,0,52.8,1,Medium Risk
0014-BMAQU,0,3.89,0,Low Risk
9018-PCIOK,0,1.23,0,Low Risk
4837-QUSFT,0,10.75,0,Low Risk
9953-ZMKSM,0,1.11,0,Low Risk
0907-HQNTS,0,8.39,0,Low Risk
7665-NKLAV,0,0.54,0,Low Risk
4391-LNRXK,0,57.47,1,Medium Risk
8250-ZNGGW,0,16.22,0,Low Risk
8562-GHPPI,0,11.54,0,Low Risk
5893-PYOLZ,0,1.3,0,Low Risk
4986-MXSFP,0,21.86,0,Low Risk
6131-FOYAS,0,29.15,0,Low Risk
3027-YNWZU,0,0.44,0,Low Risk
5609-IMCGG,0,42.85,0,Medium Risk
4727-MCYZG,0,46.78,0,Medium Risk
9481-WHGWY,0,0.31,0,Low Risk
4328-VUFWD,0,3.27,0,Low Risk
3301-LSLWQ,0,11.65,0,Low Risk
7473-ZBDSN,0,1.03,0,Low Risk
3166-PNEOF,0,3.45,0,Low Risk
5639-NTUPK,0,8.49,0,Low Risk
8780-YRMTT,0,0.55,0,Low Risk
5140-FOMCQ,0,21.45,0,Low Risk
6242-SGYTS,0,1.13,0,Low Risk
8166-ORCHU,0,11.96,0,Low Risk
8414-OOEEL,0,0.12,0,Low Risk
8454-AATJP,0,4.07,0,Low Risk
4531-AUZNK,0,1.05,0,Low Risk
4191-XOVOM,0,27.08,0,Low Risk
2150-OEGBV,0,1.67,0,Low Risk
1855-CFULU,0,9.3,0,Low Risk
4878-BUNFV,0,0.15,0,Low Risk
1872-EBWSC,0,1.39,0,Low Risk
7026-YMSBE,0,3.8,0,Low Risk
6997-UVGOX,0,0.33,0,Low Risk
9674-EHPPG,0,1.94,0,Low Risk
5440-VHLUL,0,13.62,0,Low Risk
5781-BKHOP,0,6.21,0,Low Risk
5213-TWWJU,0,56.83,1,Medium Risk
8628-MFKAX,0,5.22,0,Low Risk
7629-WIXZF,0,47.28,0,Medium Risk
5445-GLVOT,0,18.39,0,Low Risk
3976-HXHCE,0,0.07,0,Low Risk
2466-NEJOJ,0,2.33,0,Low Risk
0254-KCJGT,0,7.99,0,Low Risk
5472-CVMDX,0,1.85,0,Low Risk
6461-SZMCV,0,1.04,0,Low Risk
8150-QUDFX,0,15.68,0,Low Risk
9508-ILZDG,0,35.55,0,Medium Risk
2346-DJQTB,0,17.24,0,Low Risk
1697-LYYYX,0,0.39,0,Low Risk
1942-OQFRW,0,58.24,1,Medium Risk
9640-ZSLDC,0,0.52,0,Low Risk
4231-LZUYM,0,0.79,0,Low Risk
6128-AQBMT,0,44.96,0,Medium Risk
3594-BDSOA,0,3.9,0,Low Risk
5133-VRSAB,0,47.49,0,Medium Risk
5996-DAOQL,0,14.98,0,Low Risk
6838-YAUVY,0,4.88,0,Low Risk
0484-JPBRU,0,3.54,0,Low Risk
7883-ROJOC,0,25.39,0,Low Risk
0244-LGNFY,0,0.62,0,Low Risk
7274-CGTOD,0,0.9,0,Low Risk
4295-YURET,0,0.25,0,Low Risk
4635-EJYPD,0,0.31,0,Low Risk
1866-ZSLJM,0,12.47,0,Low Risk
4636-TVXVG,0,0.19,0,Low Risk
4236-UJPWO,0,27.6,0,Low Risk
9392-XBGTD,0,0.61,0,Low Risk
6402-SSEJG,0,25.32,0,Low Risk
1169-SAOCL,0,15.03,0,Low Risk
1110-KYLGQ,0,24.88,0,Low Risk
9929-PLVPA,0,4.39,0,Low Risk
3518-PZXZQ,0,36.7,0,Medium Risk
2371-JUNGC,0,30.71,0,Medium Risk
7693-QPEFS,0,36.06,0,Medium Risk
0924-BJCRC,0,35.55,0,Medium Risk
5074-FBGHB,0,11.59,0,Low Risk
2351-BKRZW,0,1.19,0,Low Risk
4455-BFSPD,0,8.39,0,Low Risk
3948-KXDUF,0,0.26,0,Low Risk
2323-ARSVR,0,7.17,0,Low Risk
0815-MFZGM,0,20.77,0,Low Risk
5480-XTFFL,0,0.26,0,Low Risk
8295-FHIVV,0,7.41,0,Low Risk
9086-YJYXS,0,5.05,0,Low Risk
1179-INLAT,0,16.56,0,Low Risk
7909-FIOIY,0,8.15,0,Low Risk
6351-SCJKT,0,27.76,0,Low Risk
5468-BPMMO,0,4.91,0,Low Risk
0197-PNKNK,0,0.95,0,Low Risk
2439-QKJUL,0,6.76,0,Low Risk
1194-SPVSP,0,17.87,0,Low Risk
9534-NSXEM,0,6.57,0,Low Risk
8929-KSWIH,0,18.62,0,Low Risk
2250-IVBWA,0,4.05,0,Low Risk
1810-MVMAI,0,4.85,0,Low Risk
9506-UXUSK,0,71.55,1,High Risk
1229-RCALF,0,36.53,0,Medium Risk
3572-UOLYZ,0,6.67,0,Low Risk
1429-UYJSV,0,6.98,0,Low Risk
6366-XIVKZ,0,11.15,0,Low Risk
3470-OBUET,0,0.34,0,Low Risk
2770-NSVDG,0,43.48,0,Medium Risk
9375-MHRRS,0,33.09,0,Medium Risk
4860-YZGZM,0,24.65,0,Low Risk
6599-GZWCM,0,46.6,0,Medium Risk
5533-NHFRF,0,44.83,0,Medium Risk
7037-MTYVW,0,1.14,0,Low Risk
4760-THGOT,0,50.96,1,Medium Risk
4016-BJKTZ,0,28.31,0,Low Risk
6584-VQMYT,0,1.11,0,Low Risk
9838-BFCQT,0,0.11,0,Low Risk
2790-XUYMV,0,0.84,0,Low Risk
0581-MDMPW,0,63.3,1,High Risk
1023-BQXZE,0,1.9,0,Low Risk
9163-GHAYE,0,25.88,0,Low Risk
3904-UKFRE,0,52.59,1,Medium Risk
5353-WILCI,0,10.69,0,Low Risk
0058-EVZWM,0,35.22,0,Medium Risk
7009-PCARS,0,0.05,0,Low Risk
0519-DRGTI,0,2.12,0,Low Risk
1017-FBQMM,0,12.67,0,Low Risk
1985-MBRYP,0,1.09,0,Low Risk
9372-TXXPS,0,0.38,0,Low Risk
3259-QMXUN,0,9.61,0,Low Risk
